SMILES,DrugClass
O=C(C1=C(C)N(CCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=C(C)N(CCCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
CCCCCN1C=C(C(C2=C3C=CC=CC3=CC=C2)=O)C4=C1C=CC=C4,Cannabinoids
O=C(C1=C(O)N(CCCCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
OC(CN1C=C(C2=CC=CC=C12)C(=O)C1=CC=CC2=CC=CC=C12)CCC,Cannabinoids
OC(CCN1C=C(C2=CC=CC=C12)C(=O)C1=CC=CC2=CC=CC=C12)CC,Cannabinoids
O=C(C1=CN(CCCCC)C2=C1C(O)=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
C1(=CC=CC2=CC=CC=C12)C(=O)C1=CN(C2=CC=CC=C12)CCCC(C)=O,Cannabinoids
O=C(C1=CN(CCCCC)C2=C1C=C(O)C=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
C1(=CC=CC2=CC=CC=C12)C(=O)C1=CN(C2=CC=CC=C12)CCCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)C(=O)O)O)O)O,Cannabinoids
O=C(C1=CN(CCCCC)C2=C1C=CC(O)=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CN(CCCCC)C2=C1C=CC=C2O)C3=C4C=CC=CC4=CC=C3,Cannabinoids
CCCCCN1C2=CC(OC)=CC=C2C(C(C3=CC=CC4=C3C=CC=C4)=O)=C1,Cannabinoids
CCCCCN1C=C(C(O)=NC2=CC=CC3=C2N=CC=C3)C2=CC=CC=C12,Cannabinoids
O=C(C1=C(C=CC=C2)C2=CC=C1)C3=NC4=C(C=CC=C4)N3CCCCC,Cannabinoids
O=C(C1=C2C=CC=CC2=CC=C1C)C3=CN(CCCCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=C2C=CC=CC2=CC=C1)C3=CN(C(C)(C)CC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=CN(CCCC2OC2)C3=C1C=CC=C3)C4=C5C(C=CC=C5)=CC=C4,Cannabinoids
O=C(C1=CN(CCCC(O)C)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CC=CC2=C1C=CC=C2)C3=CN(CCCCCBr)C4=CC=CC=C43,Cannabinoids
O=C(C1=CN(CCCCCCl)C2=C1C=CC=C2)C3=C4C(C=CC=C4)=CC=C3,Cannabinoids
O=C(C1=CN(CCCCCO)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
C1(=CC=CC2=CC=CC=C12)C(=O)C1=CN(C2=CC=CC=C12)CCCCC(=O)O,Cannabinoids
O=C(C1=CN(C(CCCCC)C)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CN(CCCCCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
C(CCCCC)N1C=C(C2=CC(=CC=C12)O)C(=O)C1=CC=CC2=CC=CC=C12,Cannabinoids
O=C(C1=CN(CCCCCCO)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CN(CCCCCCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=C2C=CC=CC2=CC=C1)C3=CN(CCCC=C)C4=C3C=CC=C4,Cannabinoids
O=C(C1=C2C=CC=CC2=CC=C1)C3=CN(CCCCC)C=C3,Cannabinoids
CCCCCCN1C=CC(=C1)C(=O)C1=CC=CC2=CC=CC=C12,Cannabinoids
O=C(C1=C(C)N(CCCC)C2=C1C=CC=C2)C3=C4C=C(C)C=CC4=CC=C3,Cannabinoids
O=C(C1=C(C)N(CCCCC)C2=C1C=CC=C2)C3=C4C=C(C)C=CC4=CC=C3,Cannabinoids
O=C(C1=C(C)N(CCCCCC)C2=C1C=CC=C2)C3=C4C=C(C)C=CC4=CC=C3,Cannabinoids
O=C(C1=C(C)N(CCCCCCC)C2=C1C=CC=C2)C3=C4C=C(C)C=CC4=CC=C3,Cannabinoids
CCn1cc(-c2ccc3ccccc3c2C=O)c2ccccc21,Cannabinoids
O=C(C1=C2C=CC=CC2=CC=C1)C3=CN(CCC)C4=C3C=CC=C4,Cannabinoids
O=C(O)CCN1C=C(C(C2=C3C=CC=CC3=CC=C2)=O)C4=C1C=CC=C4,Cannabinoids
CCCCN1C=C(C2=CC=CC=C21)C(=O)C3=CC=CC4=CC=CC=C43,Cannabinoids
CC(CN1C=C(C2=CC=CC=C12)C(=O)C1=CC=CC2=CC=CC=C12)CC,Cannabinoids
O=C(C1=CN(CCCC)C2=C1C=CC(O)=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
CCCCN1C=C(C2=CC=CC=C21)C(=O)C3=C(C=CC4=CC=CC=C43)C,Cannabinoids
O=C(C1=CN(CCCC)C2=C1C=CC=C2)C3=CC=C(C)C4=CC=CC=C43,Cannabinoids
O=C(C1=CN(CCCC)C2=C1C=CC(OC)=C2)C3=CC=CC4=C3C=CC=C4,Cannabinoids
O=C(C1=CN(CCCCO)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CN(CCC(C)C)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=C(O)N(CCCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CN(CCCC)C2=C1C=CC=C2O)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=C2C=CC=CC2=C(OC)C=C1)C3=CN(CCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=CN(CCCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=C(OC)C=C3,Cannabinoids
COC1=CC=C(C2=CC=CC=C12)C(=O)C1=CN(C2=CC=CC=C12)CCCCC,Cannabinoids
OC1=CC=C(C2=CC=CC=C12)C(=O)C1=CN(C2=CC=CC=C12)CCCCC,Cannabinoids
OC(CCCN1C=C(C2=CC=CC=C12)C(=O)C1=CC=C(C2=CC=CC=C12)OC)C,Cannabinoids
OCCCCCN1C=C(C2=CC=CC=C12)C(=O)C1=CC=C(C2=CC=CC=C12)OC,Cannabinoids
O=C(O)CCCCN1C=C(C(C2=C3C=CC=CC3=C(OC)C=C2)=O)C4=C1C=CC=C4,Cannabinoids
O=C(C1=CN(CC2CCCCC2)C3=C1C=CC=C3)C4=C5C=CC=CC5=C(OC)C=C4,Cannabinoids
O=C(C1=CN(CCCCCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=C(OC)C=C3,Cannabinoids
O=C(C1=C2C=CC=CC2=C(OC)C=C1)C3=C(C)N(CCCCC)C4=C3C=CC=C4,Cannabinoids
CCCCCn1c(CC)c(C(=O)c2cccc3ccccc23)c2ccccc21,Cannabinoids
O=C(C1=C2C=CC=CC2=C(C)C=C1)C3=CN(CCCCC)C4=C3C=CC=C4,Cannabinoids
CC1=CC=C(C2=CC=CC=C12)C(=O)C1=CN(C2=CC=CC=C12)CC(CCC)O,Cannabinoids
CC1=CC=C(C2=CC=CC=C12)C(=O)C1=CN(C2=CC=CC=C12)CCC(CC)O,Cannabinoids
OC(CCCN1C=C(C2=CC=CC=C12)C(=O)C1=CC=C(C2=CC=CC=C12)C)C,Cannabinoids
CC1=CC=C(C2=CC=CC=C12)C(=O)C1=CN(C2=CC=C(C=C12)O)CCCCC,Cannabinoids
CC1=CC=C(C2=CC=CC=C12)C(=O)C1=CN(C2=CC(=CC=C12)O)CCCCC,Cannabinoids
CC1=CC=C(C2=CC=CC=C12)C(=O)C3=CN(C4=CC=CC=C43)CCCC=C,Cannabinoids
O=C(C1=CN(CCCCCCl)C2=C1C=CC=C2)C3=C4C=CC=CC4=C(C)C=C3,Cannabinoids
O=C(C1=C(C)N(CCCC=C)C2=C1C=CC=C2)C3=C4C=CC=CC4=C(C)C=C3,Cannabinoids
[H][C@@]12CC(C)=CC[C@@]1([H])C(C)(C)OC1=C2C=CC(=C1)C(C)(C)CCC,Cannabinoids
O=C(C1=C2C=CC=CC2=CC=C1)C3=CN(CCCCC)C(C4=CC=CC=C4)=C3,Cannabinoids
O=C(C1=CN(CCCCCCC)C(C2=CC=CC=C2)=C1)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CN(CCCCCC)C(C2=CC=CC=C2)=C1)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=C2C=CC=CC2=C(C)C=C1)C3=C(C)N(CCCCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=CN(CCCC)C(C2=CC=CC=C2)=C1)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=C2C=CC(OC)=CC2=CC=C1)C3=CN(CCCCC)C4=C3C=CC=C4,Cannabinoids
CCCCCN1C=C(C(CC2=CC=CC=C2)=O)C3=C1C=CC=C3,Cannabinoids
CCCCCN1C=C(CC2=CC=CC3=CC=CC=C23)C2=CC=CC=C12,Cannabinoids
[H]\C(=C1/C=C(CCCCC)C2=CC=CC=C12)C1=CC=CC2=CC=CC=C12,Cannabinoids
O=C(C1=CN(CCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=C(CCC)C=C3,Cannabinoids
O=C(C1=C(C)N(CCCCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=C(CCC)C=C3,Cannabinoids
O=C(C1=CN(CCCCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=C(CCC)C=C3,Cannabinoids
O=C(C1=C(C)N(CCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=C(CCC)C=C3,Cannabinoids
O=C(C1=C2C=CC=CC2=C(C)C=C1)C3=CN(CCN4CCOCC4)C5=C3C=CC=C5,Cannabinoids
O=C(C1=CN(CCN2CCOCC2)C3=C1C=CC=C3)C4=C5C=CC=CC5=C(OC)C=C4,Cannabinoids
O=C(C1=CC=CC2=C1C=CC=C2)C3=CN(C4=C3C=CC=C4)CCN5CCOCC5,Cannabinoids
OC1=CC=C2C(=CN(C2=C1)CCN1CCOCC1)C(=O)C1=CC=CC2=CC=CC=C12,Cannabinoids
OC=1C=C2C(=CN(C2=CC1)CCN1CCOCC1)C(=O)C1=CC=CC2=CC=CC=C12,Cannabinoids
O=C(/C=C(C(C)(C)C)\C)C1=CN(CCN2CCOCC2)C3=CC=CC=C31,Cannabinoids
O=C(C1=CN(CCN2CCOCC2)C3=C1C(O)=CC=C3)C4=C5C=CC=CC5=CC=C4,Cannabinoids
CCCCCN1C=C(C(CC2=CC=C(OC)C=C2)=O)C3=C1C=CC=C3,Cannabinoids
CCCCCN1C=C(C(CC2=CC=CC=C2Cl)=O)C3=C1C=CC=C3,Cannabinoids
ClC1=C(C=CC=C1)CC(=O)C1=CN(C2=CC=CC=C12)CCCC(C)O,Cannabinoids
O=C(C1=CN(CCCCCO)C2=C1C=CC=C2)CC3=CC=CC=C3Cl,Cannabinoids
ClC1=C(C=CC=C1)CC(=O)C1=CN(C2=CC=CC=C12)CCCCC(=O)O,Cannabinoids
CCCCCN1C(C)=C(C(CC2=CC=CC=C2Cl)=O)C3=C1C=CC=C3,Cannabinoids
C(C)C1=CC=C(C2=CC=CC=C12)C(=O)C1=CN(C2=CC=CC=C12)CCCCC,Cannabinoids
C(C)C1=CC=C(C2=CC=CC=C12)C(=O)C1=CN(C2=CC=C(C=C12)O)CCCCC,Cannabinoids
O=C(C1=C2C=CC=CC2=C(CC)C=C1)C3=CN(CCCCCO)C4=C3C=CC=C4,Cannabinoids
C(C)C1=CC=C(C2=CC=CC=C12)C(=O)C1=CN(C2=CC=CC=C12)CCCCC(=O)O,Cannabinoids
O=C(C1=C2C=CC=CC2=C(CC)C=C1)C3=C(C)N(CCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=C2C=CC=CC2=C(CC)C=C1)C3=CN(CCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=C2C=CC=CC2=C(CC)C=C1)C3=C(C)N(CCCCC)C4=C3C=CC=C4,Cannabinoids
C(C)C1=CC=C2C=CC=C(C2=C1)C(=O)C1=CN(C2=CC=CC=C12)CCCCC,Cannabinoids
O=C(C1=C2C=CC=CC2=C(CCCC)C=C1)C3=CN(CCCCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=C2C=CC=CC2=C(CCCC)C=C1)C3=C(C)N(CCCCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=CN(CCCCC)C(C2=CC=CC(Cl)=C2)=C1)C3=C4C=CC=CC4=CC=C3,Cannabinoids
CCCCCN1C=C(C(CC2=CC=CC=C2Br)=O)C3=C1C=CC=C3,Cannabinoids
C(CCCC)N1C=C(C2=CC=CC=C12)C(CC1=C(C=CC=C1)OC)=O,Cannabinoids
OC=1C=C2C(=CN(C2=CC1)CCCCC)C(CC1=C(C=CC=C1)OC)=O,Cannabinoids
O=C(C1=CN(CCCCCO)C2=C1C=CC=C2)CC3=CC=CC=C3OC,Cannabinoids
COC1=C(C=CC=C1)CC(=O)C1=CN(C2=CC=CC=C12)CCCCC(=O)O,Cannabinoids
CCCCCN1C=C(C(CC2=CC=CC=C2C)=O)C3=C1C=CC=C3,Cannabinoids
CC1=CC=CC=C1CC(C2=C(C)N(CCCCC)C3=C2C=CC=C3)=O,Cannabinoids
CCCCCN1C(C)=C(C(CC2=CC=CC(OC)=C2)=O)C3=C1C=CC=C3,Cannabinoids
COC1=C(C2=CC=CC=C2C=C1)C(=O)C1=CN(C2=CC=CC=C12)CCCCC,Cannabinoids
O=C(C1=CN(CCCCC)C(C2=CC=CC=C2OC)=C1)C3=C4C=CC=CC4=CC=C3,Cannabinoids
CCCCCN1C=C(C(CC2=CC=CC(OC)=C2)=O)C3=C1C=CC=C3,Cannabinoids
CCCCCN1C(C)=C(C(CC2=CC=CC=C2Br)=O)C3=C1C=CC=C3,Cannabinoids
O=C(C1=CN(CCCCC)C(C2=CC=CC=C2F)=C1)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CN(CCCCC)C(C2=CC=CC=C2Br)=C1)C3=C4C=CC=CC4=CC=C3,Cannabinoids
CCCCCN1C(C2=CC=C(F)C=C2)=CC(C(C3=C4C=CC=CC4=CC=C3)=O)=C1,Cannabinoids
CCCCCN1C(C2=C3C=CC=CC3=CC=C2)=CC(C(C4=C5C=CC=CC5=CC=C4)=O)=C1,Cannabinoids
CCCCCN1C=C(C(CC2=CC=CC=C2F)=O)C3=C1C=CC=C3,Cannabinoids
CCCCCN1C(C)=C(C(CC2=CC=CC=C2F)=O)C3=C1C=CC=C3,Cannabinoids
O=C(C1=CN(CCCCC)C(C2=CC=C(CC)C=C2)=C1)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CN(CCCCC)C(C2=CC=CC(F)=C2)=C1)C3=C4C=CC=CC4=CC=C3,Cannabinoids
CCCCCN1C(C2=CC=CC=C2Cl)=CC(C(C3=C4C=CC=CC4=CC=C3)=O)=C1,Cannabinoids
O=C(C1=CN(CCCCC)C(C2=CC=CC=C2C)=C1)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=CN(CCCCC)C(C2=CC=C(CCCC)C=C2)=C1)C3=C4C=CC=CC4=CC=C3,Cannabinoids
O=C(C1=C2C=CC=CC2=C(Br)C=C1)C3=CN(CCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=C2C=CC=CC2=C(Br)C=C1)C3=CN(CCCCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=C(C)N(CCCCC)C2=C1C=CC=C2)C3=C4C=CC=CC4=C(Br)C=C3,Cannabinoids
O=C(C1=C2C=CC=CC2=C(Cl)C=C1)C3=C(C)N(CCCCC)C4=C3C=CC=C4,Cannabinoids
CCCCCN1C2=C(C=CC=C2)C(C(C3=CC=C(Cl)C4=C3C=CC=C4)=O)=C1,Cannabinoids
ClC1=CC=C(C2=CC=CC=C12)C(=O)C1=CN(C2=CC=CC=C12)CCCCCO,Cannabinoids
ClC1=CC=C(C2=CC=CC=C12)C(=O)C1=CN(C2=CC=CC=C12)CCCCC(=O)O,Cannabinoids
CC(O)CCCn1cc(C(=O)c2ccc(Cl)c3ccccc23)c2ccccc21,Cannabinoids
O=C(C1=C2C=CC=CC2=C(Cl)C=C1)C3=CN(CCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=C2C=CC=CC2=C(F)C=C1)C3=CN(CCCCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=C2C=CC=CC2=C(F)C=C1)C3=C(C)N(CCCCC)C4=C3C=CC=C4,Cannabinoids
O=C(C1=C2C(Br)=CC=CC2=CC=C1)C3=CN(CCCCC)C4=C3C=CC=C4,Cannabinoids
O=C1C=C(OC)C[C@H](/C=C/C2=CC=CC=C2)O1,Plants & extracts
ClC1=C(C=CC=C1)C1(C(CCCC1)=O)NC,Arylcyclohexylamines
ClC=1C=CC2=C(C3(N(CC(N2C)=O)C(C=C(O3)C)=O)C3=CC=CC=C3)C1,Benzodiazepines
[H][C@](COC)(N=C(C)O)C(O)=NCC1=CC=CC=C1,Unknown
CN(C(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(C2=C1)=C34)C)CCC,Indolalkylamines
C12=N[C@@H](C3=CC=CC=C3)CN1CCS2,Unknown
[H][C@@]12CC3=C(C=C(O)C=C3)[C@@]3(CCCC[C@@]13[H])CCN2C,Unknown
CCCCCCC1=NN(C2=CC=C(Cl)C=C2Cl)C(C3=CC=C(Cl)C=C3)=N1,Cannabinoids
C(C)N(CC(=O)NC1=C(C=CC=C1C)C)CC,Unknown
N[C@H](C(=O)N[C@H](CC1=CC=CC=C1)C)CCCCN,Phenethylamines
ClC=1C=CC2=C(N(C(CCN2)=O)C2=CC=CC=C2)C1,Benzodiazepines
O=C([C@]1(N(C2=CC=CC=C2)C(CC)=O)[C@@H](C)CN(CCC3=CC=CC=C3)CC1)OC,Opioids
ClC=1C=CC=2NC(C(N=C(C2N1)C1=C(C=CC=C1)Cl)O)=O,Benzodiazepines
ClC1=C(C=CC=C1)C1=NCC=2N(C3=C1C=C(C=C3)[N+](=O)[O-])C(/C(/N2)=C/N2CCN(CC2)C)=O,Benzodiazepines
ClC=1C=CC2=C(C(=NC(C(N2)=O)O)C2=C(C=CC=C2)Cl)C1,Benzodiazepines
ClC=1C=CC2=C(C(=NC(C(N2C)=O)O)C2=C(C=CC=C2)Cl)C1,Benzodiazepines
O=C([C@H](C=C12)CN(C)[C@]2([H])CC3=CNC4=C3C1=CC=C4)N,Indolalkylamines
C(C)N(C(=O)[C@@H]1C=C2C=3C=CC=C4NC=C(C[C@H]2N(C1)C)C34)CC,Indolalkylamines
CN1C[C@@H](C=C2C=3C=CC=C4NC=C(C[C@@H]12)C34)C(=O)N3CCOCC3,Indolalkylamines
O=C([C@H](C=C12)CN(C)[C@]2([H])CC3=CNC4=C3C1=CC=C4)N5[C@@H](C)C[C@@H]5C,Indolalkylamines
O=C(N1N=NN=C1CC2=CC=C(C3=CC=CC=C3)C=C2)N(C)C,Cannabinoids
O=C(C(C=C12)CN(C)C2CC3=CNC4=C3C1=CC=C4)OC,Indolalkylamines
O=C(C1=C(C)N(CCCCCF)C2=C1C=CC=C2)C3C(C)(C)C3(C)C,Cannabinoids
O=C(C1=NN(CC2CCCCC2)C3=C1C=CC=C3)NC(C(C)(C)C)C(N)=O,Cannabinoids
O=C(O)C(C)(C)C(NC(C1=NN(CC2CCCCC2)C3=C1C=CC=C3)=O)C(O)=O,Cannabinoids
CC(C)[C@H](NC(C1=NN(CC2CCCCC2)C3=C1C=CC=C3)=O)C(OC)=O,Cannabinoids
CCC(C1=CC=C(OCO2)C2=C1)NC,Arylalkylamines
O1COC2=C1C=CC(=C2)C(C(C(=O)NC)(C)O)NC,Arylalkylamines
O=C(C1=CN(CCCCCF)C2=C1C=CC=C2)C3=C4C=CC=CC4=C(C)C=C3,Cannabinoids
O=C(C1=CN(CCCC(O)CF)C2=C1C=CC=C2)C3=C4C=CC=CC4=C(C)C=C3,Cannabinoids
O=C(O)CCCCN1C=C(C(C2=C3C=CC=CC3=C(C)C=C2)=O)C4=C1C=CC=C4,Cannabinoids
ClC1=CC=C(C=C1)C1(N2C(C3=CC=CC=C13)=NCC2)O,Unknown
CCC(NC)CC1=CC=C(OCO2)C2=C1,Phenethylamines
C(C1=CC=CC=C1)N1CCN(CC1)C,Piperazine derivates
O=C(C1=CC=C2C(N=C(CC3=CC=C(OCC)C=C3)N2CC4CCCCC4)=C1)N(CC)CC,Cannabinoids
O=C(C1=CN(CC2CCCCC2)C3=C1C=CC=C3)OC,Cannabinoids
ClC1=CC(N2CCNCC2)=CC=C1,Piperazine derivates
CN(CCC1=CNC2=C1C=CC=C2)C3CC3,Indolalkylamines
CC(N)CC1=CC=C(OCO2)C2=C1,Phenethylamines
O/N=C/C(C)CC1=CC=C(OCO2)C2=C1,Phenethylamines
CCCCCN1C(=O)C(=NN=C(O)C2=CC=CC=C2)C2=C1C=C(OC)C=C2,Unknown
O=C(N/N=C1C(N(CCCCC(O)C)C2=C\1C=CC=C2)=O)C3=CC=CC=C3,Cannabinoids
NC(C1)CC2=C1C=C3OCOC3=C2,Aminoindanes
N1(CC2=CC=C(OCO3)C3=C2)CCNCC1,Piperazine derivates
CC(CC1=CC(OCO2)=C2C=C1)NCC,Phenethylamines
OCCNC(C)CC1=CC=C(OCO2)C2=C1,Phenethylamines
CC(NC)CC1=CC=C(OCO2)C2=C1,Phenethylamines
CNC(C1)CC2=C1C=C3OCOC3=C2,Aminoindanes
CC(C(C(=O)OC)NC(=O)C1=NN(C2=CC=CC=C12)CCC=C)(C)C,Cannabinoids
C(CC=C)N1N=C(C2=CC=CC=C12)C(=O)N[C@H](C(=O)O)C(C)(C)C,Cannabinoids
CC(C(C(=O)OC)NC(=O)C1=CN(C2=CC=CC=C12)CCCC=C)(C)C,Cannabinoids
C(CCC=C)N1C=C(C2=CC=CC=C12)C(=O)NC(C(=O)O)C(C)(C)C,Cannabinoids
CC(C(C(=O)OC)NC(=O)C1=NN(C2=CC=CC=C12)CCCC=C)(C)C,Cannabinoids
O=C(N[C@@H](C(C)(C)C)C(O)=O)C1=NN(CCCC=C)C2=C1C=CC=C2,Cannabinoids
BrC=1C=C2C(=NN(C2=CC1)CCCC)C(=O)NC(C(=O)OC)C(C)(C)C,Cannabinoids
BrC=1C=C2C(=NNC2=CC1)C(=O)NC(C(=O)OC)C(C)(C)C,Cannabinoids
CC(C(C(=O)OC)NC(=O)C1=NNC2=CC=C(C=C12)C)(C)C,Cannabinoids
BrC=1C=CC=C2C(=NNC12)C(=O)NC(C(=O)OC)C(C)(C)C,Cannabinoids
CCCCN1C2=CC=CC=C2C(=N1)C(=O)N[C@H](C(=O)OC)C(C)(C)C,Cannabinoids
C1(CCCCC1)CN1C=C(C=2C1=NC=CC2)C(=O)N[C@H](C(=O)OC)C(C)(C)C,Cannabinoids
CC(C)(C)[C@H](NC(C1=CC2=C(C=C1)N(CC3CCCCC3)C4=C2C=CC=C4)=O)C(OC)=O,Cannabinoids
C1(CCCCC1)CN1C2=CC=CC=C2C=2C=C(C=CC12)C(=O)N[C@H](C(=O)O)C(C)(C)C,Cannabinoids
O=C(O)c1ccc2c(c1)c1ccccc1n2CC1CCCCC1,Cannabinoids
CC(C)(C)[C@@H](C(OC)=O)NC(C1=CN(CC2CCCCC2)C3=C1C=CC=C3)=O,Cannabinoids
CC(C)(C)[C@H](NC(C1=CN(CC2CCCCC2)C3=C1C=CC=C3)=O)C(O)=O,Cannabinoids
CC(C)(C)[C@@H](C(OC)=O)NC(C1=NN(CC2CCCCC2)C3=C1C=CC=C3)=O,Cannabinoids
FC1=CC=C(CN2C=C(C=3C2=NC=CC3)C(=O)N[C@H](C(=O)OC)C(C)(C)C)C=C1,Cannabinoids
CC(C)(C)C(NC(C1=CN(CC2=CC=C(F)C=C2)C3=C1C=CC=C3)=O)C(OC)=O,Cannabinoids
CC(C)(C)[C@H](NC(C1=CN(CC2=CC=C(F)C=C2)C3=C1C=CC=C3)=O)C(O)=O,Cannabinoids
CC(C)(C)[C@H](NC(C1=NN(CC2=CC=C(F)C=C2)C3=C1C=CC=C3)=O)C(OC)=O,Cannabinoids
FC1=CC=C(CN2N=C(C3=CC=CC=C23)C(=O)N[C@H](C(=O)O)C(C)(C)C)C=C1,Cannabinoids
N1C=C(C2=CC=CC=C12)C(=O)N[C@H](C(=O)OC)C(C)(C)C,Cannabinoids
N1N=C(C2=CC=CC=C12)C(=O)NC(C(=O)OC)C(C)(C)C,Cannabinoids
CC(C)(C)C(NC(C1=CC2=C(C=C1)N(CCCCC)C3=C2C=CC=C3)=O)C(OC)=O,Cannabinoids
CC([C@@H](C(=O)OC)NC(=O)C1=CN(C2=CC=CC=C12)CCCCC)(C)C,Cannabinoids
CC([C@@H](C(=O)O)NC(=O)C1=CN(C2=CC=CC=C12)CCCCC)(C)C,Cannabinoids
CC([C@@H](C(=O)OC)NC(=O)C1=NN(C2=CC=CC=C12)CCCCC)(C)C,Cannabinoids
CC([C@@H](C(=O)O)NC(=O)C1=NN(C2=CC=CC=C12)CCCCC)(C)C,Cannabinoids
CCC(N1CCCC1)C(C2=CC=C(OCO3)C3=C2)=O,Cathinones
O1COC2=C1C=CC(=C2)C(C(CCCCC)N2CCCC2)=O,Cathinones
O1COC2=C1C=CC(=C2)C(C(CC(C)C)N2CCCC2)=O,Cathinones
CCCCC(N1CCCC1)C(C2=CC=C(OCO3)C3=C2)=O,Cathinones
CC(N1CCCC1)C(C2=CC(OCO3)=C3C=C2)=O,Cathinones
O1COC2=C1C=CC(=C2)C(C(CCC)N2CCCC2)=O,Cathinones
CCCC(N1CCCC1)C(C2=CC=C(O)C(OC)=C2)=O,Cathinones
COC=1C=C2CC(CC2=CC1)N,Aminoindanes
O=C1N(C2=CC=CC=C2Br)C(C)=NC3=C1C=CC=C3,Unknown
O=C1NC2=CC=C([N+]([O-])=O)C=C2C(C3=CC=CC=C3Cl)=N[C@H]1C,Benzodiazepines
ClC1=CC(C(C2=CC=CC=C2)=NCCN3C)=C3C=C1,Benzodiazepines
CC1=C(C)C(C(C)C2=CN=CN2)=CC=C1,Unknown
C(C)OC1=CC(=C(C=C1OC)CC(C)N)OC,Phenethylamines
NC12CC3(C)CC(C2)(C)CC(C3)C1,Unknown
C(C)N(CCN1C(=NC2=C1C=CC(=C2)[N+](=O)[O-])CC2=CC=C(C=C2)C)CC,Opioids
C1(=CCCCC1)C1=NCC(N(C2=C1C=C(C=C2)[N+](=O)[O-])C)=O,Benzodiazepines
COC1=CC(=CC2=C1OCO2)CC(N)C,Phenethylamines
O=C(C1=CC=C(OC)C=C1)N2CCN(C)CC2,Piperazine derivates
CCC[C@H](NC(C1=CN(CC2CCCCC2)C3=C1C=CC=C3)=O)C(OC)=O,Cannabinoids
CCC[C@H](NC(C1=CN(CC2=CC=C(F)C=C2)C3=C1C=CC=C3)=O)C(OC)=O,Cannabinoids
CC1=CC=C(S1)CC(C)NC,Arylalkylamines
CNC(C(=O)C1=CC=C(C=C1)C)C,Cathinones
CN[C@@H]([C@H](O)C1=CC=C(C=C1)C)C,Cathinones
O=C(N1CCN(C)CC1)C2=CN(CCCCC)C3=C2C=CC=C3,Cannabinoids
CC(N1CCCC1)C(C2=CC=C(C)C=C2)=O,Cathinones
O=C(OCC(COC(=O)N)(C)CCC)N,Unknown
COC1=C(OC)C(OC)=CC(CCN)=C1,Phenethylamines
COC1=C(OC)C(OC)=CC(CCNCC2=CC=CC=C2OC)=C1,Phenethylamines
